0.09736301123769553	0.9136242554277765	0.7903185354297538	0.12262219253807782	0.38195503915258233	0.6037137081929204	0.33219857020098253	0.7743960816253347	0.49666092304694365	0.21807018710784065	5
0.7908803043640356	0.7066208022039021	0.06016151245038337	0.06190686558701741	0.9449545669319349	0.23076628564549295	0.10039863905293633	0.3974617086937955	0.4760602328811553	0.3258739074979866	3
0.5378709093602821	0.7589429171368393	0.976850217116256	0.012593261066310535	0.9605453971297702	0.2773055184470381	0.1718554475902997	0.4704238735884634	0.33340527430050204	0.26999507228342334	1
0.3243465393668329	0.1672015269199909	0.6340256263095349	0.062263231872271674	0.5358959197933075	0.6432797993934934	0.8989200142671463	0.056950705964115445	0.3525327978851823	0.6334590071281458	5
0.7759034180028337	0.6811711127583027	0.07106524211023701	0.8806551257363388	0.4547229036970586	0.18779066862098814	0.8146273744009842	0.47181857004986316	0.39908904147956514	0.683217281204946	4
0.10165463379518869	0.08768331185939982	0.9127774905935206	0.2498540457908891	0.7041683647961758	0.851141947019713	0.7175107723377238	0.08131599930151001	0.9718298235467134	0.02068193396553386	4
0.7999805957275922	0.4172964103716722	0.059152523432072224	0.28730698318439274	0.8430603742685319	0.7763956561020285	0.8402144927498156	0.2845523974605645	0.5603310508641901	0.47671118391766876	5
0.9189392444956197	0.7416911708859503	0.8962354308182373	0.5106088659495689	0.06634415438943475	0.5691595324587935	0.59665497914528	0.9364526560710693	0.48416213725378554	0.4268849304303577	4
0.23315838143358258	0.3785383723782181	0.07310652822365515	0.0403598121935429	0.4557357714282111	0.13811838680176158	0.9172306067378881	0.3463401741712736	0.3166416026422201	0.3176204726416588	4
0.9874152082360771	0.22583424327511514	0.8176301299399865	0.532377202774629	0.31461355393817314	0.0913377640441444	0.8928512551948078	0.44485075962255227	0.8712512588000758	0.783795155869336	2
0.4553323981299785	0.6365450683591108	0.4901391080652895	0.8940018091834645	0.1320879605970423	0.2653967967132973	0.1550910469398753	0.8273548349758906	0.6940614205497938	0.250291783907724	5
0.1062269824897325	0.6377060458402816	0.1708549037320507	0.8593793025487578	0.054932512607351325	0.0669063595585333	0.7807766633546026	0.029180559690397456	0.28777538463068186	0.7644740240507754	5
0.058900639255619947	0.9171767189597732	0.10561338382996144	0.9992886743399404	0.13170517704229934	0.8896059863200165	0.36493137747146853	0.06363418342657556	0.02611940410048763	0.2876969469355587	5
0.06972946046325224	0.1508635042342631	0.20154517274077222	0.6107245406131736	0.43406586366283206	0.5260031607705634	0.2735398947183292	0.22780245958315315	0.3026608993194434	0.7959063002448082	0
0.7228272886903153	0.6780799015844601	0.17007137066343514	0.8569816400758086	0.9961921930744666	0.3358671923322155	0.2559256723879584	0.64448224026025	0.834902759783724	0.7302113359754447	1
0.5165970850170961	0.6689170086073012	0.3094326677827737	0.9275007857583878	0.03427924323199072	0.7032730522903348	0.28573857934812785	0.021625330853382585	0.7522980783637049	0.020654898180786474	1
